view_count,cart_additions,time_spent,price,discount,rating,past_purchases,avg_spent,purchased
8,4,198,4257,55,2.4059751132837626,13,863,1
4,4,288,2212,27,1.979071061362467,46,4489,1
3,0,31,4406,33,3.158468524024046,1,1982,1
2,4,208,4757,41,1.5388360293710996,33,2301,1
4,1,256,4348,61,3.0066217231055643,17,3316,1
7,2,36,1464,29,4.48125341655962,47,1230,1
3,0,188,1924,35,1.6769442090722557,35,4958,1
9,3,154,3063,36,3.775540033774237,40,1828,1
7,4,184,890,1,3.286111190702102,0,4247,1
9,3,270,2701,24,4.448040244939912,1,4225,1
5,2,101,4961,40,4.751780254930175,37,2718,1
1,4,139,2824,15,3.888166090688437,36,2130,1
4,4,265,1727,0,4.229148990290887,37,179,1
4,1,121,4968,23,4.878879199299204,24,4637,1
8,0,62,4490,25,4.876062994864998,43,408,0
4,2,58,4141,4,2.5293317062214706,11,535,1
9,0,26,743,39,2.5239386506536827,20,3265,1
3,2,274,3083,36,1.2653829586419651,39,2016,1
4,2,179,1056,15,1.7789895155785902,29,1974,1
7,4,290,1309,14,2.156538351173519,30,4729,1
8,1,179,393,36,1.7190270275053083,5,4086,1
4,2,178,4690,68,4.312142150920607,38,3584,1
4,0,136,208,69,2.398419217352208,35,4515,1
3,1,157,2657,25,1.7679813225586218,7,321,1
7,3,133,4615,23,3.0829229401336353,49,2477,1
4,2,292,1651,16,4.503789731664227,31,1293,1
6,0,15,1446,8,4.0836314708092605,5,4384,0
2,1,220,3116,61,4.878333638144262,6,2897,1
5,3,138,2665,11,4.490714174573622,23,4971,1
7,0,36,755,29,3.657546945502201,24,3194,0
8,2,49,3790,25,2.7624472739455417,43,1155,1
7,3,156,3374,66,3.4597024420994784,10,3362,1
9,1,116,3647,10,4.506818476192887,18,442,0
8,1,78,3123,46,4.540086481365268,15,3639,1
3,3,283,1202,68,3.78162927977246,13,4827,1
5,2,60,3295,56,4.498673460078116,22,1238,1
3,3,218,2551,39,3.538411436378936,32,4143,1
9,2,60,2594,43,4.143361932345078,20,346,1
3,2,48,2103,39,1.5812956930998991,11,292,1
1,3,160,1689,33,2.6842230262727234,7,2865,1
5,2,147,2763,26,3.3390063327991673,22,2573,1
8,1,204,956,64,4.655191186603325,21,532,1
3,1,189,1393,16,4.882856757568404,38,105,1
5,3,98,1777,23,4.424025700348173,33,2609,1
8,1,49,411,34,4.432976081360131,15,4088,1
2,2,228,1323,15,2.9996525711697997,13,1482,1
5,4,50,2212,69,4.1817767834885196,23,1158,1
2,4,205,4601,14,4.150434924184557,2,1333,1
9,1,78,2403,6,1.63016350030425,30,4297,0
2,1,237,3171,42,3.2019921479529274,16,1698,1
9,2,185,4447,47,4.071722843459444,0,2124,1
6,0,39,1251,42,4.635700363542723,36,879,1
7,1,62,134,60,2.277812073115305,18,2074,1
6,2,105,2583,4,4.811449507025637,7,1021,1
6,2,151,3174,1,1.9608228659911284,28,4611,1
8,2,225,1196,62,2.5911305430330525,39,679,1
3,1,121,1723,0,2.0100283614662344,5,778,1
2,4,178,3632,40,2.5943274681724913,13,3574,1
5,0,107,4990,55,3.3982204720094566,6,1957,1
7,4,250,2283,0,2.97876848262738,36,2944,1
1,1,44,741,9,1.005701567001147,45,644,0
4,0,17,108,28,2.426784526389971,9,4478,0
4,3,168,2619,11,3.5004710894835065,5,2910,1
3,4,119,4470,41,2.699355377820828,21,1651,1
7,2,211,4442,11,1.501637313334383,33,184,1
9,1,99,3871,20,4.3802391570491395,49,2587,0
8,0,137,2017,36,2.4946707965820556,13,2718,1
3,1,112,3437,48,4.104224353329525,0,310,1
9,0,52,4682,35,4.539829468087632,18,1674,1
7,4,211,2582,47,4.770423488292325,44,1242,1
5,2,144,3174,38,2.2391136571205505,29,2120,1
5,3,90,4413,63,4.479035491488109,12,4726,1
9,2,78,4604,63,2.2768313970920526,25,1843,1
8,1,40,2181,17,1.119354406755693,11,4954,0
3,0,101,2071,35,4.544497472158903,42,2334,1
3,1,30,164,3,1.564282398543027,5,4316,0
8,0,251,4428,58,2.6145050446040794,5,742,1
9,1,155,1710,16,2.8766912986167186,1,3583,1
3,1,293,4937,43,4.514698526830591,38,2268,1
1,3,188,155,19,2.7678870540377334,7,1014,1
2,2,192,4585,46,1.2457274157477713,34,3516,1
8,2,134,4892,60,3.450725982362668,43,3186,1
5,2,284,4665,45,3.021009081352664,21,1894,1
7,3,159,3907,36,4.704310440424498,41,302,1
5,0,255,4433,4,3.569086425772194,12,1361,1
5,2,249,3678,26,4.94663425823925,2,3533,1
2,2,243,2839,21,1.5012767607750854,31,3936,1
1,4,190,2685,4,1.305648041820827,24,915,1
7,3,163,3925,41,1.4728186511715688,9,4459,1
1,3,73,4480,18,4.2412465012689236,46,4319,1
5,1,229,4372,1,2.7098670319345564,29,133,1
6,0,29,2254,42,4.296283453773897,42,4971,1
9,0,292,2699,7,1.573098096543883,29,4752,1
6,2,125,1871,69,3.391824431632213,39,1260,1
1,3,280,1531,27,2.4477893292750683,4,3768,1
9,0,115,3754,66,3.923749268079113,20,4552,1
6,0,121,3197,33,4.811264196234646,41,3457,1
1,1,107,3943,68,1.3670281697785849,29,3103,1
4,1,46,3701,65,4.030811729841096,8,1624,1
7,3,295,1872,35,2.2123014848711806,45,3016,1
5,2,50,2106,25,2.3024520008221496,31,2405,1
7,0,47,2558,68,4.6740778359844875,17,4308,1
7,0,238,990,39,1.2512973608372708,0,117,1
1,1,31,2625,49,2.8213198718885057,35,3558,1
8,4,102,4978,41,4.393465997354892,0,1769,1
3,1,115,4573,36,2.7910020519397265,22,2470,1
9,0,102,3271,42,3.336327799599314,21,532,1
5,0,241,4371,60,2.568259888282211,28,2608,1
9,1,217,1975,50,2.016153908138088,0,4621,1
5,1,100,3689,5,4.792710696827557,8,2468,0
3,2,267,975,35,3.4507631493618534,5,4519,1
8,2,38,1840,57,2.9507155033299832,45,1382,1
9,4,219,4325,30,2.630199898991863,36,2418,1
7,3,119,381,11,3.421803233688358,42,3368,1
8,4,35,1703,18,3.2741128468779266,24,3387,1
5,1,271,1953,68,2.4868477552314365,11,4466,1
5,4,141,1893,2,4.436172883383769,19,4763,1
2,2,173,778,41,1.2011910791827476,33,2342,1
1,4,18,1876,33,3.4641815065800476,26,2454,1
5,4,257,3164,38,2.1706956832157625,49,3643,1
2,4,90,510,44,2.3312668689969676,9,3145,1
5,4,270,4845,53,4.130958320988698,23,3674,1
8,0,47,1592,64,1.1099256867703176,28,3040,1
1,1,233,990,25,3.688646586927581,20,932,1
9,0,147,3011,48,3.9991342237418133,25,2946,1
7,1,154,4684,60,3.0093088014968785,46,2953,1
4,0,197,3375,5,2.0089512965758027,43,429,1
2,1,225,4433,34,1.3501251416549493,40,1248,1
4,3,69,3695,34,2.6028429634126553,11,3501,1
5,2,234,3660,30,3.2693527590901197,6,888,1
2,0,141,4647,12,4.83890324285186,36,2484,1
2,0,87,454,33,1.3836877323011656,2,4620,1
2,3,24,426,44,4.7781650940141125,41,2067,1
8,2,298,1420,55,4.384463383875582,49,4677,1
2,4,131,384,69,1.8405372766363497,25,145,1
1,2,203,1983,46,3.6129002772424346,38,2586,1
7,2,97,2154,39,1.09138831451595,3,4956,1
4,4,77,1577,53,3.896966410456935,13,1196,1
3,1,296,3034,22,3.5261290195510204,20,2451,1
1,4,236,4910,27,4.711159399040438,20,3946,1
9,3,94,417,38,1.6064570248850014,39,3100,1
7,0,109,2742,68,3.206194699729793,12,953,1
6,1,288,1821,50,2.3701938274156187,22,378,1
9,4,177,4961,28,1.8902048584075355,42,3604,1
4,3,163,4490,60,4.486111773809075,26,1907,1
8,2,131,4937,19,2.570915114572608,16,2367,1
9,2,274,547,41,1.4346813560053784,3,4776,1
8,1,216,2368,65,4.713430384674724,23,4892,1
3,3,123,1075,57,1.2571679081339422,47,4037,1
5,1,118,3852,63,4.804063967869843,49,3523,1
6,0,172,3201,32,4.388313476654142,45,4023,1
6,3,198,3164,29,1.0563023921638441,10,2886,1
5,0,99,1011,45,3.206567327361822,30,4088,1
6,2,205,1245,8,2.011294616025054,34,3507,1
8,2,84,393,65,1.1124232169065915,27,1288,1
8,4,250,660,50,4.67261101229772,19,1985,1
4,2,256,1490,62,1.739180564255828,40,1110,1
9,2,288,1737,6,4.975789835230466,33,2400,1
6,2,180,2607,0,3.1334170531877863,3,3306,1
5,4,198,2840,68,4.865363790202451,15,1141,1
7,1,132,3163,59,3.8449287528958926,36,2186,1
5,0,200,1973,27,4.974245904663036,1,2303,1
1,2,183,1928,26,4.691429353602022,19,917,1
7,2,196,527,52,3.7852897800070595,8,1257,1
7,0,93,1910,69,2.189328658068179,35,4934,1
5,4,173,3752,49,2.9997145871553696,33,164,1
9,0,52,840,49,1.5835473410498726,25,4116,1
8,4,174,1004,64,3.1107787971556187,39,439,1
9,0,152,1002,22,1.0896701724393147,28,4553,1
2,1,210,1046,58,3.1200620810273394,41,1288,1
3,0,23,4858,58,3.7312592002649896,6,2889,1
7,1,58,4356,60,1.6177134806964397,10,2712,1
7,3,16,2409,24,3.4103138791231964,41,3211,1
8,4,258,1065,43,3.804605166427991,45,681,1
6,0,83,3000,57,3.5172119271804854,45,2072,1
7,3,258,4981,21,4.043463294316707,26,4057,1
4,0,203,3427,38,1.9173533759823274,14,312,1
4,0,232,3852,28,3.7698162622720077,34,260,1
1,2,139,4883,57,3.9084168161137955,46,4601,1
9,1,256,3452,21,2.180395114146752,17,1166,1
2,3,204,3415,49,4.680902877892603,39,3626,1
4,1,106,3489,5,4.818806638173756,36,3714,0
1,0,127,2288,45,1.6315043285838526,11,4584,1
6,4,42,4975,22,3.6973940491800117,31,190,1
7,2,118,2781,30,3.9296882882412625,10,3120,1
3,1,233,2666,42,1.1115471148268274,41,2832,1
2,1,17,3984,8,3.922382552094397,47,2214,0
9,3,73,4812,31,3.443793549058175,42,2717,1
9,3,22,187,41,2.7463269986802907,29,681,1
8,3,166,3771,28,2.6537370776050726,45,184,1
3,3,260,4000,63,2.558125648119418,40,1734,1
4,2,76,3428,63,4.074638834359331,19,3765,1
8,1,88,252,32,4.94699226005814,6,927,1
4,3,140,185,0,1.3815721742613878,49,1503,1
8,0,138,482,2,1.1698755954520772,31,4407,1
3,4,82,4689,51,1.5027086735361017,40,1857,1
4,1,207,143,31,4.217189098550445,1,2149,1
1,3,266,1007,33,2.5981192816129806,36,1709,1
4,4,275,171,1,2.3225656176952296,41,1304,1
3,1,190,962,33,4.030849461681247,10,4430,1
2,3,45,2233,45,2.600125219281847,5,3251,1
9,0,242,650,14,3.445072513965706,21,3975,1
1,1,135,2873,46,3.605299899107427,25,4559,1
9,2,26,4348,14,2.405032273850757,24,3562,1
9,1,263,2351,64,2.538935270092385,25,4726,1
8,3,46,3565,50,3.2634414284509874,48,1560,1
6,2,130,528,51,4.626907836595272,8,1709,1
5,0,155,3116,65,3.29404545213272,10,4958,1
6,1,272,4660,20,4.760730388738015,42,3506,1
6,1,116,4123,69,3.5690677672342144,2,412,1
7,0,173,2005,65,2.8108880804328975,14,4400,1
5,1,283,4179,4,1.649098330662249,41,3457,1
2,3,197,2086,48,3.329345542625574,41,4180,1
3,2,188,2817,52,3.1937844334897236,0,1989,1
6,4,57,1643,44,4.652704942830578,1,1755,1
7,4,27,4314,42,2.6891970524919664,22,4842,1
1,2,244,3059,20,2.925372648518432,22,3862,1
1,3,38,4683,65,3.465715570311907,5,4440,1
6,0,129,4576,56,2.448920025887092,42,3977,1
5,0,55,3553,44,1.7876457548115265,28,976,1
1,3,28,4570,21,2.217488678806453,38,3986,1
2,2,220,3877,37,4.626352909165027,14,2774,1
6,1,199,3440,46,3.8600498592534596,1,4536,1
4,0,222,651,27,4.169938929218701,21,698,1
8,1,223,1909,31,2.7984169181951697,15,1525,1
7,0,266,1367,24,4.715696933167994,9,4337,1
6,3,97,2187,53,3.596558925057406,37,4251,1
1,1,30,111,12,1.8059629190798896,21,4437,0
6,3,194,3314,29,3.810692266989309,7,3955,1
3,0,38,3378,22,3.655187810730463,10,2325,0
1,2,285,972,17,3.288588303169417,17,3418,1
5,1,207,3520,52,1.1938007556577772,33,1560,1
7,4,72,3766,7,3.7117084841076613,21,4180,1
5,2,37,2050,25,3.4637451281379255,15,3801,1
6,4,169,3996,12,1.0977459685619726,9,3887,1
1,3,290,3100,53,2.988414886095124,22,296,1
4,3,106,1424,36,4.448358614436826,20,4145,1
1,1,92,822,35,1.5452548050306114,31,1124,1
2,4,44,4543,38,2.104864722791209,33,3560,1
3,0,292,2096,17,2.403717128369182,36,3350,1
6,3,102,4954,49,4.223532341779995,27,3327,1
3,1,231,2669,56,4.834299105005926,37,122,1
8,4,110,4987,3,3.604191526384646,23,4562,1
5,1,101,445,61,2.608501831039862,4,577,1
2,0,237,1054,29,1.530591455775689,0,3357,1
7,3,96,2816,28,2.603008169007401,28,2743,1
8,3,275,3494,49,3.4786013455539995,12,3326,1
2,0,112,4320,7,3.4502090824447533,30,2744,0
3,1,228,2162,44,3.435656873330562,32,3967,1
1,0,21,4909,46,4.255848773492662,10,3692,1
6,1,103,3822,15,4.76475138422841,22,4884,0
1,0,162,3796,5,1.6225926390371095,33,2290,1
5,4,196,4714,27,1.6377305210071271,19,1704,1
9,2,268,1048,7,4.951522748583292,35,1847,1
4,0,183,4084,55,1.6262752168245531,29,4837,1
1,1,140,4323,42,1.8809846896698126,9,2909,1
3,1,149,4371,16,1.7028355768367716,6,2025,1
2,3,166,2365,20,4.199388171290807,29,2394,1
6,3,127,2772,37,3.6813619600821434,17,4613,1
6,3,207,3900,58,3.269356352314399,39,1706,1
1,1,170,1073,42,2.006905555220745,28,547,1
2,2,46,1929,8,4.0089931199784585,2,2950,1
8,1,177,2520,23,3.7187594066458436,38,1347,1
6,2,117,2080,0,1.6241412022309332,11,1026,1
7,0,200,3335,43,3.1221118583482346,30,4292,1
9,4,63,491,8,3.0419358592621872,12,1979,1
3,2,90,4869,25,3.96532733367078,34,3866,1
8,4,87,2351,55,1.4201928941035042,9,1286,1
8,1,71,3457,6,1.9229204762030734,15,3421,0
9,0,27,975,36,4.853157005743203,2,292,1
5,3,129,1349,65,1.1926556577732605,45,872,1
1,3,37,1366,30,1.5363705601461342,13,2485,1
8,0,81,749,56,1.5362908480343789,22,1664,1
6,1,130,1593,1,4.973870809343443,45,4163,1
4,2,12,4386,63,3.369876927174284,18,1769,1
1,4,292,1061,34,3.083842848381611,18,2704,1
8,0,150,512,62,4.798810797084593,24,3049,1
4,0,255,2824,68,2.1651850349648774,45,2448,1
1,1,117,741,21,2.355038148177495,10,1451,0
9,0,169,1078,48,3.762134361670623,39,842,1
5,3,282,1486,11,3.4619364011930696,23,4575,1
6,2,123,376,69,3.280284929357798,16,2132,1
2,1,113,4606,35,3.0316437538821854,36,4113,1
8,0,70,4149,3,4.414849954602719,12,1020,0
7,2,103,4213,23,2.016384260497267,17,4120,1
5,2,38,3400,52,4.1571594905856895,4,3497,1
8,3,62,306,23,3.0174099713113787,31,3039,1
8,1,86,1938,68,4.407231012063988,39,812,1
1,1,240,3842,40,1.4679715754979394,2,2102,1
8,4,163,528,33,3.539847115684384,24,235,1
1,3,145,391,60,2.9093512456585064,0,718,1
4,4,219,1287,61,1.3759677029895516,33,2825,1
1,1,192,1147,39,1.7426998219142145,17,2255,1
7,2,297,4550,2,3.3879879668794963,32,3457,1
5,1,48,1354,55,4.459894842438827,35,2250,1
5,2,206,1673,23,3.1279060919857598,18,3718,1
2,3,144,1425,31,4.141375632178321,3,4895,1
5,3,266,873,13,1.445031174342561,12,2249,1
5,1,11,2516,6,1.2484892352849513,46,2826,0
3,1,99,2167,27,4.762665372081699,33,2007,0
4,4,186,2329,64,2.484135609758134,1,3847,1
2,4,146,4114,9,2.040226116083207,13,4146,1
2,3,11,4183,38,2.1453444074395107,42,1828,1
4,4,36,2851,45,4.457745019058693,41,298,1
6,3,141,3357,48,2.875759863937235,48,248,1
5,0,93,698,50,2.2407223478930907,16,4438,1
3,0,180,4995,9,1.0960613705224116,6,1583,1
3,3,46,4263,2,1.5062590902114055,14,1339,1
5,0,149,4369,52,3.5837192995958254,24,2847,1
7,0,100,2530,21,3.3918021193475174,14,2660,0
9,0,251,3104,16,3.985268729256973,26,2254,1
4,1,103,2565,28,1.5341769575957174,27,4682,0
3,3,66,2264,45,1.9747857564844482,12,3957,1
2,4,136,4707,59,3.9796756489481444,27,794,1
3,2,236,3546,23,3.473335687991861,33,640,1
4,2,270,949,16,1.4287792986671324,21,1720,1
1,2,167,2462,31,1.534610586719154,14,4057,1
9,1,170,2522,11,1.13217318081891,41,440,1
1,0,179,2396,41,4.693777442897957,18,3857,1
5,4,97,1012,25,3.128448860329143,23,1323,1
1,4,20,2858,67,1.9513332919211868,13,1915,1
3,1,105,278,50,2.093488792512943,46,3927,1
9,2,206,2993,43,2.5865627155879864,11,4314,1
5,2,221,2944,69,4.693315539118929,2,2698,1
9,1,135,3541,23,3.5274104866075913,37,4361,1
5,1,262,3230,53,3.1554445306984644,9,793,1
6,2,241,958,54,2.6628438279719844,45,638,1
6,1,102,1620,23,3.4853681962975687,4,4457,0
2,0,296,2402,4,2.701004120492243,18,1667,1
7,4,116,395,59,2.797802203160644,24,868,1
2,0,140,3239,34,4.474427619549867,42,4447,1
4,1,90,3111,2,4.5669720029224905,18,395,0
3,0,296,2195,14,3.1666032288201786,38,3029,1
2,3,223,177,66,1.8754850150062858,11,3365,1
1,4,72,4241,28,3.758957307890758,11,4890,1
1,2,288,2670,19,4.162341826278002,5,2304,1
6,1,29,2483,55,4.757731023961272,19,401,1
9,3,295,1323,48,2.2700454640191805,15,2271,1
7,0,238,2376,22,1.4581791734896372,38,4282,1
2,2,262,1393,16,1.1626894416755573,32,3514,1
3,1,263,3184,63,3.6432262672834477,21,1423,1
5,2,160,1407,38,1.0326916361815157,32,3701,1
4,2,242,2768,45,1.0115768242784,17,675,1
1,2,14,3358,55,4.828775527456963,45,2671,1
8,2,272,2819,9,3.6267030886381093,43,3350,1
8,3,223,2080,42,1.444625332378863,18,2838,1
6,4,109,263,68,2.2721696497148534,46,408,1
9,3,89,705,26,3.656211060619883,32,3790,1
2,1,146,2967,31,4.4655242711627885,39,4534,1
1,3,232,4106,58,4.43704991460956,46,3015,1
7,0,154,2573,20,2.0826911962557246,9,2514,1
3,1,11,3516,32,3.2822916568624585,28,4778,1
1,1,282,3905,18,1.928032254482558,48,3008,1
1,3,132,2425,12,2.889561802879334,35,3443,1
8,2,262,865,30,1.1713068019513506,26,1913,1
6,2,45,2004,15,2.909799242468282,27,198,1
8,2,288,945,54,1.1687045845970818,39,2036,1
5,3,245,3154,64,3.4099973222840356,24,2030,1
6,0,147,3871,25,4.853060246543198,41,2245,1
4,4,166,197,32,2.7597479136544876,42,1308,1
5,4,262,4259,67,3.338372564632578,36,3801,1
2,4,205,164,32,2.247634991474265,35,1173,1
1,2,94,4903,43,2.2498006053403423,8,4351,1
1,2,32,2449,31,4.52262379982197,32,4403,1
4,0,263,2465,31,4.972631318674083,15,4368,1
1,1,66,687,3,2.6664103394117373,49,4052,0
9,1,137,2972,28,4.027553727473233,37,2411,1
2,3,196,1218,67,3.10087544842433,24,4415,1
2,1,116,4127,20,3.561911109341122,30,3215,0
2,2,269,3007,45,4.446165759894832,18,3037,1
3,1,179,4198,11,3.1402112960642676,18,2851,1
4,3,124,459,28,2.6914789638436556,39,2593,1
1,0,287,1397,23,2.473460281787881,43,4204,1
6,1,223,4053,31,4.069682443646915,20,4613,1
5,0,191,2438,0,4.9150803038976845,20,654,1
7,4,168,1501,38,2.8471393665127067,28,3002,1
3,0,165,4077,2,1.7792154454022766,17,562,1
7,1,290,1012,54,4.549057911001004,14,1144,1
2,3,17,791,21,3.8289859830409783,17,4687,1
3,2,31,3704,54,4.269594697800329,10,4865,1
1,0,18,4680,53,1.9613822779178482,42,978,1
5,2,38,1908,66,3.0198745157025884,35,2470,1
6,3,15,1222,17,1.0646353537767927,38,4011,1
1,1,63,2652,30,3.5986339907653426,22,4619,0
8,2,205,2415,29,2.843954301310312,41,4505,1
6,3,199,2296,9,4.954450320468557,30,4719,1
9,0,209,4977,15,3.814918808716229,27,2093,1
9,1,147,3866,12,2.2991918127933233,49,1952,1
8,4,71,3464,28,2.531308769136513,43,4645,1
1,2,157,2306,36,3.6512079298964006,48,1147,1
1,3,56,4253,57,4.085870629837867,7,342,1
2,0,192,2217,59,1.8477669548746705,28,1580,1
2,0,213,3475,23,1.7857445936175562,11,427,1
5,4,117,3933,57,1.5636484906897663,2,3210,1
5,1,151,1362,63,4.9842907233842615,29,3998,1
5,1,126,3114,40,2.737120750922054,26,1996,1
5,4,68,4777,67,1.5563377511994827,8,139,1
7,3,144,2203,43,1.0607771105670927,18,4912,1
1,4,158,3186,51,2.9628622547252847,47,2165,1
4,2,166,2704,45,4.780495070235453,3,4408,1
2,4,81,437,39,4.181594155902778,15,4670,1
2,4,134,4550,66,1.3819657878022173,22,975,1
5,3,140,2325,59,3.8529466301711306,3,4940,1
7,2,287,3717,55,4.1569584447671435,25,4210,1
4,2,281,2000,53,2.728133470318021,25,2642,1
2,1,32,4389,23,3.8495912115466617,34,3309,0
8,2,245,1479,1,2.3821719901489864,7,4655,1
6,2,136,3978,38,2.4231860593294887,25,685,1
5,1,284,3368,37,4.005589284799562,26,3756,1
2,1,52,4460,38,1.1375041033285846,8,4680,1
2,4,103,3996,21,3.1028440041217684,20,1973,1
4,1,146,1358,4,3.347199396302085,26,2939,1
7,3,268,4931,56,1.8006835280848246,12,2617,1
1,0,85,2217,58,2.6328696918231276,40,215,1
6,1,74,647,8,4.667014413069261,12,2359,0
4,1,125,886,60,2.473534765844239,24,3030,1
9,0,282,779,58,1.8746710858585658,8,4131,1
5,3,293,3328,58,2.868597524659672,40,1634,1
6,4,237,822,49,1.5495542570895107,18,877,1
9,3,108,405,53,2.793848914978166,34,1022,1
9,1,48,1118,53,4.3295528172870075,25,3316,1
2,3,22,3094,17,2.3524968858728066,19,1229,1
5,4,184,1982,4,1.2841643942501753,17,1851,1
6,1,250,1453,21,4.5371781831547695,19,3023,1
2,1,90,3866,25,1.4316145530545956,6,1013,0
9,4,146,4278,66,1.2209211178479928,10,709,1
5,3,26,1073,43,2.5780597259451272,19,2052,1
5,4,219,4559,38,2.483667987223913,18,161,1
9,2,51,2469,34,2.6545779285545614,27,1325,1
2,4,245,2071,43,3.0124574290139337,4,2145,1
4,3,221,4425,20,1.7818795313563425,10,3329,1
9,3,129,1269,14,1.7732631277833586,35,3997,1
9,3,125,621,21,4.912096070871067,33,2943,1
6,1,49,2176,52,3.129782975728074,19,1916,1
8,1,161,1182,19,2.4231111838949912,33,3991,1
6,1,109,2772,53,3.7872463793085176,44,4952,1
9,2,227,1200,51,1.8908160730599692,27,1705,1
8,0,117,4945,1,4.005216599381275,33,1365,0
1,4,256,666,34,3.4508838551556567,27,4901,1
9,4,219,2187,38,1.5803706379164462,24,3763,1
7,2,47,4101,17,4.89194325273761,14,2604,1
9,3,130,1392,18,1.7003740120825346,32,2416,1
7,3,269,4979,36,2.848975694149476,16,218,1
5,0,168,2136,12,1.844754749099288,37,1004,1
8,4,96,249,19,2.2077040133700057,18,2270,1
4,2,209,1158,28,4.547925087906471,24,2280,1
9,0,43,148,14,1.9496848893561456,38,1726,0
9,2,249,3911,34,3.7174727489624,2,2103,1
6,0,130,475,55,1.3553634624742328,47,3324,1
7,3,84,1227,11,4.691400952716215,40,2790,1
2,1,107,2259,10,1.334831613828967,7,578,0
7,1,72,1312,20,3.5320130292228953,47,4929,0
4,2,26,1942,50,2.634491963307242,8,917,1
6,0,43,3018,53,3.3279089249011804,44,2285,1
6,4,182,254,11,2.8180626990885616,26,616,1
9,1,261,1630,9,1.4958883794757138,15,2173,1
9,0,124,3877,9,4.700120978186211,1,2294,1
1,4,286,2220,2,2.4985565091558897,48,4285,1
9,3,52,1560,41,1.40911577239287,24,4288,1
2,0,172,1994,7,2.105568956011096,7,4252,1
7,0,222,596,45,3.3217354170803013,14,1345,1
2,4,192,4068,10,4.170799940050572,37,1431,1
3,2,184,1659,12,2.319002888140311,39,1394,1
3,0,94,230,48,1.1917477022815066,3,539,1
3,0,178,4357,47,1.2566174436465025,26,3067,1
5,3,191,996,31,4.179571918550275,12,1425,1
7,3,109,616,28,2.6499968022995137,13,1989,1
1,1,263,2192,39,4.984496363308529,45,2235,1
9,1,134,559,45,1.0558291194317508,20,4410,1
4,3,74,3740,39,4.0595988579291,27,4361,1
5,1,169,4588,7,4.894172992220783,7,1856,1
8,2,125,1428,19,2.8781589638627216,35,972,1
9,0,47,1688,31,4.072922961673008,14,3806,1
4,4,74,988,45,4.961396035534328,14,2689,1
8,4,234,635,2,3.5090535903706717,5,2924,1
9,3,66,1708,26,4.87901205784039,20,1836,1
6,2,122,1836,20,1.9847363463880843,49,1486,1
1,4,18,4637,1,2.6371842887357495,30,992,1
4,2,212,2461,24,2.7930748904483123,10,4744,1
6,0,140,4650,39,2.1220384794855343,41,975,1
4,1,283,3370,52,1.3215726961172445,27,3643,1
3,3,24,4162,35,3.8124051860385744,29,1105,1
7,2,299,2870,31,3.225011332542981,44,3958,1
3,2,238,3841,59,3.686716591037623,27,2090,1
8,2,166,1818,57,3.9600015757149096,38,4347,1
4,2,280,347,9,3.107356058125441,20,2760,1
2,2,49,3667,68,1.305658999214479,33,2731,1
2,0,230,4912,41,1.4861089721941543,36,1116,1
6,4,42,4226,12,2.7563194593720044,39,3175,1
3,4,273,2334,27,3.942506365546936,8,4785,1
6,4,288,2737,50,4.927723381905916,45,670,1
1,4,254,2037,10,3.6480178240146848,20,2250,1
1,2,212,1101,10,3.6073917599925474,13,3873,1
8,0,250,4600,8,1.8278474776155043,3,3288,1
8,1,230,2757,69,4.917503344531362,21,2932,1
8,3,226,3248,29,3.5709010092971054,19,1791,1
1,0,216,2390,40,2.9761659038373955,7,3460,1
5,1,124,548,27,2.384860524358246,32,4712,1
1,3,107,4641,56,4.038158203060362,49,445,1
6,4,268,3780,30,3.3294994444677517,49,2006,1
1,1,267,4760,25,4.646509935638143,23,464,1
1,1,157,2466,66,3.2561953798067695,19,3527,1
3,3,260,1507,28,2.881752906226141,46,3232,1
8,3,111,839,47,4.607766955252373,31,1607,1
6,1,278,3479,32,4.922077546592533,1,2143,1
2,0,161,4455,58,4.779198370946838,41,3842,1
5,0,202,3295,46,4.361770121823272,22,3619,1
7,0,210,1658,44,4.125041017406381,8,107,1
8,0,255,3001,50,1.3900128682173558,16,330,1
4,0,156,3526,41,2.0397192537934483,12,878,1
9,0,133,3420,9,3.1134520893789523,21,4410,1
8,1,286,2502,61,4.268956258248309,24,4249,1
5,4,284,3025,11,4.421952756281504,27,2234,1
8,1,50,2484,20,2.3916554099181146,1,2135,0
7,1,113,2463,69,1.03840510215842,37,2082,1
3,3,45,612,23,1.8444909806615661,38,3089,1
4,3,102,4735,4,4.6075080181962775,19,3425,1
2,0,266,394,43,3.5455460467887376,8,4362,1
7,2,264,4124,51,3.9634059371517307,24,4297,1
4,2,166,3463,21,1.7253034210559743,12,852,1
4,0,159,4826,44,1.5087480444191277,12,2049,1
5,3,290,3161,3,1.2576253885554785,13,2207,1
9,4,153,3221,27,4.75753690937559,11,3728,1
4,4,227,4187,58,2.6224950812748586,12,4321,1
7,1,104,4439,36,2.2663008887631353,30,2119,1
4,2,86,1112,25,1.2030466744752575,2,1785,1
3,1,44,1984,36,4.420207513450764,26,4491,1
2,1,114,4888,32,2.0471180561389435,34,616,1
2,4,252,3352,57,1.2612256293454145,11,3200,1
4,4,127,725,5,3.9280772476918013,35,1115,1
5,1,232,364,37,2.3714295241519805,11,1043,1
9,1,285,2076,22,2.2892725437057826,44,2324,1
4,2,63,1903,33,2.9700323394074535,19,1923,1
